Tipo o Rol declarante;Razón Social;Nombre Establecimiento;ID Establecimiento VU;Rubro;CIIU4;Región;Provincia;Comuna;Latitud;Longitud;Capítulo LER;Subcapítulo LER;Nombre LER;Cantidad (Toneladas);Año;Razón Social Destinatario;Nombre de Establecimiento Destinatario;Tipo de Tratamiento;Región destinatario;Provincia Destinatario;Comuna Destinatario
Municipio;ILUSTRE MUNICIPALIDAD DE PUMANQUE;ILUSTRE MUNICIPALIDAD DE PUMANQUE;5441511;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Libertador General Bernardo Ohiggins;Colchagua;Pumanque;-34,6026553;-71,65529825;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Residuos biodegradables de cocinas y restaurantes;1000;2014;RELLENOS SANITARIOS DEL MAULE S A;RELLENO SANITARIO DEL MAULE S.A.;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;ILUSTRE MUNICIPALIDAD DE CUREPTO;ILUSTRE MUNICIPALIDAD DE CUREPTO;5441514;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Maule;Talca;Curepto;-35,09585024;-72,02089146;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;121,81;2014;RELLENOS SANITARIOS DEL MAULE S A;RELLENO SANITARIO DEL MAULE S.A.;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE LA PAZ;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE LA PAZ;4018149;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Concepción;San Pedro de la Paz;-36,83384376;-73,00209537;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;40936,4;2014;CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA;CEMARC SA;Relleno sanitario;Bío-Bío;Concepción;Penco
Municipio;ILUSTRE MUNICIPALIDAD DE SAN FELIPE;ILUSTRE MUNICIPALIDAD DE SAN FELIPE;4054472;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;San Felipe de Aconcagua;San Felipe;-32,75012854;-70,72564888;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;2419,76;2014;SERVICIOS GEA LIMITADA;SERVICIOS GEA LTDA;Relleno sanitario;Valparaíso;San Felipe de Aconcagua;San Felipe
Municipio;ILUSTRE MUNICIPALIDAD DE SAN FELIPE;ILUSTRE MUNICIPALIDAD DE SAN FELIPE;4054472;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;San Felipe de Aconcagua;San Felipe;-32,75012854;-70,72564888;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;2325,3;2014;SERVICIOS GEA LIMITADA;SERVICIOS GEA LTDA;Relleno sanitario;Valparaíso;San Felipe de Aconcagua;San Felipe
Municipio;ILUSTRE MUNICIPALIDAD DE SAN FELIPE;ILUSTRE MUNICIPALIDAD DE SAN FELIPE;4054472;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;San Felipe de Aconcagua;San Felipe;-32,75012854;-70,72564888;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;29091,42;2014;SERVICIOS GEA LIMITADA;SERVICIOS GEA LTDA;Relleno sanitario;Valparaíso;San Felipe de Aconcagua;San Felipe
Municipio;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;4053451;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Talagante;Talagante;-33,66519444;-70,9274262;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;23995;2014;CONSORCIO SANTA MARTA S A;RELLENO SANITARIO SANTA MARTA;Relleno sanitario;Metropolitana de Santiago;Maipo;San Bernardo
Municipio;ILUSTRE MUNICIPALIDAD DE OLIVAR;ILUSTRE MUNICIPALIDAD DE OLIVAR;3022586;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Libertador General Bernardo Ohiggins;Cachapoal;Olivar;-34,21021545;-70,81746725;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;3835,19;2014;I MUNICIPALIDAD DE RANCAGUA;RELLENO SANITARIO COLIHUES LA YESCA;Relleno sanitario;Libertador General Bernardo Ohiggins;Cachapoal;Rancagua
Municipio;I MUNICIPALIDAD DE DALCAHUE;ILUSTRE MUNICIPALIDAD DE DALCAHUE;911516;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Chiloé;Dalcahue;-42,3805795;-73,64813026;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;6970,5;2014;I MUNICIPALIDAD DE DALCAHUE;VERTEDERO MUNICIPAL DALCAHUE;Vertedero;Los Lagos;Chiloé;Dalcahue
Municipio;I MUNICIPALIDAD DE CONCON;I MUNICIPALIDAD DE CONCON;5465466;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Valparaíso;Concón;-32,92047383;-71,51587116;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;18503;2014;GESTION INTEGRAL DE RESIDUOS S A;RELLENO SANITARIO EL MOLLE;Relleno sanitario;Valparaíso;Valparaíso;Valparaíso
Municipio;ILUSTRE MUNICIPALIDAD DE HUECHURABA;ILUSTRE MUNICIPALIDAD DE HUECHURABA;5441725;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Huechuraba;-33,37494847;-70,63499135;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;40800;2014;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I.MUNICIPALIDAD DE ROMERAL;ILUSTRE MUNICIPALIDAD DE ROMERAL;5466524;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Maule;Curicó;Romeral;-34,9604036;-71,12593596;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;3161,29;2014;RELLENOS SANITARIOS DEL MAULE S A;RELLENO SANITERIO EL GUANACO;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I MUNICIPALIDAD DE TENO;ILUSTRE MUNICIPALIDAD DE TENO;3023081;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Maule;Curicó;Teno;-34,86822629;-71,16141795;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;6033,23;2014;RELLENOS SANITARIOS DEL MAULE S A;RELLENO SANITARIO DEL MAULE S.A.;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I MUNICIPALIDAD DE MULCHEN;ILUSTRE MUNICIPALIDAD DE MULCHÉN;1963513;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Biobío;Mulchén;-37,72082661;-72,24427917;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;17592;2014;EMPRESA DE SERVICIOS MECANIZADOS ASEOS Y ROCES LTDA;VERTEDERO LICURA (MULCHEN;Vertedero;Bío-Bío;Concepción;Hualpen
Municipio;I MUNICIPALIDAD DE LAS GUAITECAS;ILUSTRE MUNICIPALIDAD DE GUAITECAS;5441646;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Aisén del General Carlos Ibañez del Campo;Aisén;Guaitecas;-43,88332964;-73,75000172;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;1075;2014;Relleno Sanitario Municipalidad de Guaitecas;Relleno Sanitario Municipalidad de Guaitecas;Relleno sanitario;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE LA PINTANA;ILUSTRE MUNICIPALIDAD DE LA PINTANA;4085306;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;La Pintana;-33,58505499;-70,63022728;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;75561,07;2014;CONSORCIO SANTA MARTA S A;RELLENO SANITARIO SANTA MARTA;Relleno sanitario;Metropolitana de Santiago;Maipo;San Bernardo
Municipio;I MUNICIPALIDAD DE LIMACHE;ILUSTRE MUNICIPALIDAD DE LIMACHE;3130791;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Marga Marga;Limache;-33,00952416;-71,2595877;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;1229,71;2014;GESTION INTEGRAL DE RESIDUOS S A;RELLENO SANITARIO EL MOLLE;Relleno sanitario;Valparaíso;Valparaíso;Valparaíso
Municipio;I MUNICIPALIDAD DE LIMACHE;ILUSTRE MUNICIPALIDAD DE LIMACHE;3130791;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Marga Marga;Limache;-33,00952416;-71,2595877;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;1154,13;2014;GESTION INTEGRAL DE RESIDUOS S A;RELLENO SANITARIO EL MOLLE;Relleno sanitario;Valparaíso;Valparaíso;Valparaíso
Municipio;I MUNICIPALIDAD DE OSORNO;ILUSTRE MUNICIPALIDAD DE OSORNO;4587532;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Osorno;Osorno;-40,57450709;-73,13581543;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;45;2014;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Reciclaje de vidrio;Metropolitana de Santiago;Santiago;Cerrillos
Municipio;I MUNICIPALIDAD DE SAN MIGUEL;ILUSTRE MUNICIPALIDAD DE SAN MIGUEL;253465;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;San Miguel;-33,48583178;-70,6497074;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;50,8;2014;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Reciclaje de vidrio;Metropolitana de Santiago;Santiago;Cerrillos
Municipio;I MUNICIPALIDAD DE VINA DEL MAR;ILUSTRE MUNICIPALIDAD DE VIÑA DEL MAR;4055170;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Valparaíso;Viña del Mar;-33,02346101;-71,55374101;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;4;2014;RECYCLA CHILE S A;RECYCLA CHILE SA;Reciclaje de metales;Metropolitana de Santiago;Santiago;Huechuraba
