Tipo o Rol declarante;Razón Social;Nombre Establecimiento;ID Establecimiento VU;Rubro;CIIU4;Región;Provincia;Comuna;Latitud;Longitud;Capítulo LER;Subcapítulo LER;Nombre LER;Cantidad (Toneladas);Año;Razón Social Destinatario;Nombre Establecimiento Destinatario;Tipo de Tratamiento;Región destinatario;Provincia Destinatario;Comuna Destinatario
Municipio;ILUSTRE MUNICIPALIDAD DE TILTIL;ILUSTRE MUNICIPALIDAD DE TILTIL;4053449;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Chacabuco;Tiltil;-33,08509068;-70,92901261;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Lodos de fosas sépticas;11118;2016;AGUAS ANDINAS S A;CENTRO DE GESTION DE BIOSOLIDOS EL RUTAL;Monorelleno;Metropolitana de Santiago;Santiago;Santiago
Municipio;I MUNICIPALIDAD DE QUILLOTA;ILUSTRE MUNICIPALIDAD DE QUILLOTA;4053442;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Quillota;Quillota;-32,87937554;-71,24696968;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;53080;2016;"ELISA GUTIERREZ FONSECA, COMERCIALIZADORA Y SERVICIOS,
            EMPRESA INDIVID";VERTEDERO SAN PEDRO;Vertedero;Valparaíso;Quillota;Quillota
Municipio;I MUNICIPALIDAD DE VINA DEL MAR;ILUSTRE MUNICIPALIDAD DE VIÑA DEL MAR;4055170;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Valparaíso;Viña del Mar;-33,02346101;-71,55374101;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;5,7;2016;FARLAV LTDA;FARLAV LTDA;Reciclaje de plásticos;null;null;null
Municipio;I MUNICIPALIDAD DE YUMBEL;ILUSTRE MUNICIPALIDAD DE YUMBEL;1963656;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Biobío;Yumbel;-37,09830218;-72,56149426;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Residuos biodegradables de cocinas y restaurantes;1015,64;2016;DEMARCO S A;RELLENO SANITARIO LOS ANGELES;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I MUNICIPALIDAD DE YUMBEL;ILUSTRE MUNICIPALIDAD DE YUMBEL;1963656;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Biobío;Yumbel;-37,09830218;-72,56149426;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Tejidos;507,81;2016;DEMARCO S A;RELLENO SANITARIO LOS ANGELES;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I MUNICIPALIDAD DE LANCO;ILUSTRE MUNICIPALIDAD DE LANCO;1986194;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Ríos;Valdivia;Lanco;-39,45102362;-72,77961193;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;15,26;2016;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Reciclaje de vidrio;Metropolitana de Santiago;Santiago;Cerrillos
Municipio;I MUNICIPALIDAD DE PUERTO VARAS;ILUSTRE MUNICIPALIDAD DE PUERTO VARAS;253477;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Llanquihue;Puerto Varas;-41,3166957;-72,98329604;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;53,63;2016;CRISTALERIAS DE CHILE S A;CRISTALERIAS DE CHILE  S A;Reciclaje de vidrio;Metropolitana de Santiago;Talagante;Padre Hurtado
Municipio;I MUNICIPALIDAD DE QUELLON;ILUSTRE MUNICIPALIDAD DE QUELLÓN;911612;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Chiloé;Quellón;-43,11828406;-73,61803638;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;12097,52;2016;I MUNICIPALIDAD DE QUELLON;VERTEDERO MUNICIPAL;Vertedero;Los Lagos;Chiloé;Quellón
Municipio;I MUNICIPALIDAD DE QUELLON;ILUSTRE MUNICIPALIDAD DE QUELLÓN;911612;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Chiloé;Quellón;-43,11828406;-73,61803638;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;0,02;2016;RECICLACHILOE SPA;ACOPIO DE RESIDUOS SOLIDOS RECICLABLES;Pretratamiento de papel, cartón y productos de papel;Los Lagos;Chiloé;Castro
Municipio;ILUSTRE MUNICIPALIDAD DE LA PINTANA;ILUSTRE MUNICIPALIDAD DE LA PINTANA;4085306;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;La Pintana;-33,58505499;-70,63022728;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;5508,41;2016;VEOLIA SU CHILE SA;RELLENO SANITARIO SANTIAGO PONIENTE;Relleno sanitario;Metropolitana de Santiago;Santiago;Las Condes
Municipio;I MUNICIPALIDAD DE PERQUENCO;ILUSTRE MUNICIPALIDAD DE PERQUENCO;1965231;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Perquenco;-38,42155456;-72,3784575;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Aceites y grasas comestibles;1,1;2016; MENOR 12 DE TONELADAS ANUALES; MENOR 12 DE TONELADAS ANUALES;Valorización;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE COCHRANE;ILUSTRE MUNICIPALIDAD DE COCHRANE;4085311;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Aisén del General Carlos Ibañez del Campo;Capitán Prat;Cochrane;-47,25356929;-72,5729875;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;3700;2016;ILUSTRE MUNICIPALIDAD DE COCHRANE;ILUSTRE MUNICIPALIDAD DE COCHRANE;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE CAUQUENES;ILUSTRE MUNICIPALIDAD DE CAUQUENES;3023792;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Maule;Cauquenes;Cauquenes;-35,96762448;-72,32223157;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;12511;2016;ECOBIO SA;ECOBIO;Relleno sanitario;Ñuble;Diguillín;Chillan Viejo
Municipio;ILUSTRE MUNICIPALIDAD DE QUILACO;ILUSTRE MUNICIPALIDAD DE QUILACO;4243225;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Biobío;Quilaco;-37,68427705;-72,00102048;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;768,78;2016;EMPRESA DE SERVICIOS MECANIZADOS ASEOS Y ROCES LTDA;VERTEDERO LICURA (MULCHEN;Vertedero;Bío-Bío;Concepción;Hualpen
Municipio;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;8819;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Cerro Navia;-33,43496408;-70,72883366;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos de mercados;3120;2016;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;ILUSTRE MUNICIPALIDAD DE CONCHALÍ;ILUSTRE MUNICIPALIDAD DE CONCHALÍ;4053495;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Conchalí;-33,39627046;-70,67134319;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;46952,33;2016;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;ILUSTRE MUNICIPALIDAD DE QUINCHAO;ILUSTRE MUNICIPALIDAD DE QUINCHAO;911614;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Chiloé;Quinchao;-42,53869941;-73,42447945;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;0,1832;2016;RECICLACHILOE SPA;ACOPIO DE RESIDUOS SOLIDOS RECICLABLES;Pretratamiento de papel, cartón y productos de papel;Los Lagos;Chiloé;Castro
Municipio;ILUSTRE MUNICIPALIDAD DE QUINCHAO;ILUSTRE MUNICIPALIDAD DE QUINCHAO;911614;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Chiloé;Quinchao;-42,53869941;-73,42447945;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;0,0084;2016;RECICLACHILOE SPA;ACOPIO DE RESIDUOS SOLIDOS RECICLABLES;Pretratamiento de Metales ;Los Lagos;Chiloé;Castro
Municipio;I MUNICIPALIDAD DE SANTIAGO;ILUSTRE MUNICIPALIDAD DE SANTIAGO;5441724;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Santiago;-33,43782696;-70,65044388;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos de limpieza viaria;12996;2016;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;4053500;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;La Florida;-33,52269055;-70,59871433;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;314,45;2016;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Reciclaje de vidrio;Metropolitana de Santiago;Santiago;Cerrillos
Municipio;ILUSTRE MUNICIPALIDAD DE PAINE;ILUSTRE MUNICIPALIDAD DE PAINE;4055177;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Maipo;Paine;-33,80776874;-70,74188196;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;28701;2016;CONSORCIO SANTA MARTA S A;RELLENO SANITARIO SANTA MARTA;Relleno sanitario;Metropolitana de Santiago;Maipo;San Bernardo
