Tipo o Rol Declarante;Razón Social;Nombre Establecimiento;ID Establecimiento (VU);Región;Provincia;Comuna;Huso;Coordenada Este;Coordenada Norte;Capítulo LER;Subcapitulo LER;Nombre LER;Tratamiento;Valorización/eliminación;Cantidad (Toneladas);Declaración/Estimación;Año;Nombre de Establecimiento Destinatario;Razón Social Destinatario;Comuna Destinatario;Región Destinatario
Municipio;ILUSTRE MUNICIPALIDAD DE ALGARROBO;ILUSTRE MUNICIPALIDAD DE ALGARROBO;4055175;Valparaíso;San Antonio;Algarrobo;18;251279;6304845;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Reciclaje de vidrio;Valorización;13,37;Declaración;2017;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE PARRAL;ILUSTRE MUNICIPALIDAD DE PARRAL;3770460;Maule;Linares;Parral;19;338585;6266313;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Reciclaje de vidrio;Valorización;66,38;Declaración;2017;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE PARRAL;ILUSTRE MUNICIPALIDAD DE PARRAL;3770460;Maule;Linares;Parral;19;338585;6266313;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Co-procesamiento;Valorización;5,69;Declaración;2017;COACTIVA;CEMENTO POLPAICO S A;Las Condes;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE PUCHUNCAVI;ILUSTRE MUNICIPALIDAD DE PUCHUNCAVÍ;4055168;Valparaíso;Valparaíso;Puchuncaví;19;273571;6376459;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;8096;Declaración;2017;VERTEDERO MUNICIPAL PUCHUNCAVI;I MUNICIPALIDAD DE PUCHUNCAVI;Puchuncaví;Valparaíso
Municipio;I MUNICIPALIDAD DE CASTRO;ILUSTRE MUNICIPALIDAD DE CASTRO;911517;Los Lagos;Chiloé;Castro;18;601499;5296228;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;26825;Declaración;2017;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE CASTRO;Castro;Los Lagos
Municipio;I MUNICIPALIDAD DE CASTRO;ILUSTRE MUNICIPALIDAD DE CASTRO;911517;Los Lagos;Chiloé;Castro;18;601499;5296228;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Reciclaje de vidrio;Valorización;30,7;Declaración;2017;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE PAPUDO;ILUSTRE MUNICIPALIDAD DE PAPUDO;253464;Valparaíso;Petorca;Papudo;19;270448;6400696;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;3060;Declaración;2017;;Santa Teresita ;;
Municipio;I MUNICIPALIDAD DE COQUIMBO;ILUSTRE MUNICIPALIDAD DE COQUIMBO;879934;Coquimbo;Elqui;Coquimbo;19;274292;6683456;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Reciclaje de vidrio;Valorización;728;Declaración;2017;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE CHILLAN;ILUSTRE MUNICIPALIDAD DE CHILLÁN;4587735;Ñuble;Diguillín;Chillán;18;759040;5944934;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Reciclaje de vidrio;Valorización;229,5;Declaración;2017;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE CONCON;I MUNICIPALIDAD DE CONCON;5465466;Valparaíso;Valparaíso;Concón;19;264736;6354721;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Pretratamiento de papel, cartón y productos de papel;Valorización;42,88;Declaración;2017;RECICLADOS INDUSTRIALES PLACILLA;RECICLADOS INDUSTRIALES S.A;Renca;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE ARICA;ILUSTRE MUNICIPALIDAD DE ARICA;244524;Arica y Parinacota;Arica;Arica;19;360787;7956208;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos (incluidos muebles);Basural;Eliminación;6223,152;Declaración;2017;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE ARICA;Arica;Arica y Parinacota
Municipio;I MUNICIPALIDAD DE CURACO DE VELEZ;ILUSTRE MUNICIPALIDAD DE CURACO DE VÉLEZ;253478;Los Lagos;Chiloé;Curaco de Vélez;18;615043;5300597;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Pretratamiento de papel, cartón y productos de papel;Valorización;1,52;Declaración;2017;ACOPIO DE RESIDUOS SOLIDOS RECICLABLES;RECICLACHILOE SPA;Castro;Los Lagos
Municipio;ILUSTRE MUNICIPALIDAD DE TOCOPILLA;ILUSTRE MUNICIPALIDAD DE TOCOPILLA;881991;Antofagasta;Tocopilla;Tocopilla;19;376125;7556341;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;11054;Declaración;2017;;Relleno Sanitario de Tocopilla;;
Municipio;ILUSTRE MUNICIPALIDAD DE QUINTERO;ILUSTRE MUNICIPALIDAD DE QUINTERO;4055167;Valparaíso;Valparaíso;Quintero;19;263301;6369659;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;28409;Declaración;2017;;Juan Dimantidis Chapan;;
Municipio;I MUNICIPALIDAD DE PANGUIPULLI;ILUSTRE MUNICIPALIDAD DE PANGUIPULLI;911609;Los Ríos;Valdivia;Panguipulli;18;728549;5608404;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Aceites y grasas comestibles;Preparación para reutilización;Valorización;3,5;Declaración;2017;BIOILS SPA;BIOILS SPA;Maipú;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE PANGUIPULLI;ILUSTRE MUNICIPALIDAD DE PANGUIPULLI;911609;Los Ríos;Valdivia;Panguipulli;18;728549;5608404;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Lodos de fosas sépticas;Recepción de Lodos en PTAS;Eliminación;1076,9;Declaración;2017;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS, LOS LAGOS;EMPRESA DE SERVICIOS SANITARIOS DE LOS LAGOS S.A;Puerto Montt;Los Lagos
Municipio;I MUNICIPALIDAD DE O HIGGINS;ILUSTRE MUNICIPALIDAD DE O´HIGGINS;4085304;Aisén del General Carlos Ibañez del Campo;Capitán Prat;OHiggins;18;680470;4628756;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;Reciclaje de metales;Valorización;2,375;Declaración;2017;;Ilustre municipalidad de OHiggins;;
Municipio;I MUNICIPALIDAD DE PROVIDENCIA;MUNICIPALIDAD DE PROVIDENCIA;4585273;Metropolitana de Santiago;Santiago;Providencia;19;350394;6299660;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Reciclaje de papel, cartón y productos de papel;Valorización;867,5;Declaración;2017;SOCIEDAD RECUPERADORA DE PAPELES;SOC RECUPERADORA DE PAPEL S A;San Joaquín;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE PROVIDENCIA;MUNICIPALIDAD DE PROVIDENCIA;4585273;Metropolitana de Santiago;Santiago;Providencia;19;350394;6299660;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Aceites y grasas comestibles;Pretramiento de aceites y grasas comestibles;Valorización;240,5;Declaración;2017;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE GENERAL LAGOS;ILUSTRE MUNICIPALIDAD DE GENERAL LAGOS;912285;Arica y Parinacota;Parinacota;General Lagos;19;448895;8054625;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;Basural;Eliminación;79;Declaración;2017;;ILUSTRE MUNICIPALIDAD DE GENERAL LAGOS;;
Municipio;ILUSTRE MUNICIPALIDAD DE PAREDONES;ILUSTRE MUNICIPALIDAD DE PAREDONES;3023301;Libertador General Bernardo Ohiggins;Cardenal Caro;Paredones;19;234201;6161725;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Ropa;Relleno sanitario;Eliminación;38;Declaración;2017;RELLENO SANITARIO DEL MAULE S.A.;RELLENOS SANITARIOS DEL MAULE S A;Quilicura;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LAMPA;ILUSTRE MUNICIPALIDAD DE LAMPA;325221;Metropolitana de Santiago;Chacabuco;Lampa;19;325103;6315559;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Reciclaje de vidrio;Valorización;23,85;Declaración;2017;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE QUINCHAO;ILUSTRE MUNICIPALIDAD DE QUINCHAO;911614;Los Lagos;Chiloé;Quinchao;18;629376;5289207;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Pretratamiento de plásticos ;Valorización;1,063;Declaración;2017;ACOPIO DE RESIDUOS SOLIDOS RECICLABLES;RECICLACHILOE SPA;Castro;Los Lagos
Municipio;I MUNICIPALIDAD DE QUILLOTA;ILUSTRE MUNICIPALIDAD DE QUILLOTA;4053442;Valparaíso;Quillota;Quillota;19;289790;6359847;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;58578;Declaración;2017;VERTEDERO SAN PEDRO;"ELISA GUTIERREZ FONSECA, COMERCIALIZADORA Y SERVICIOS,
            EMPRESA INDIVID";Quillota;Valparaíso
Municipio;I MUNICIPALIDAD DE CHIGUAYANTE;ILUSTRE MUNICIPALIDAD DE CHIGUAYANTE;1866116;Bío-Bío;Concepción;Chiguayante;18;676885;5908325;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;32299;Declaración;2017;CEMARC SA;CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA;Penco;Bío-Bío
Municipio;I MUNICIPALIDAD DE VINA DEL MAR;ILUSTRE MUNICIPALIDAD DE VIÑA DEL MAR;4055170;Valparaíso;Valparaíso;Viña del Mar;19;261471;6343214;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Baterías y acumuladores distintos de los especificados en el código 20 01 33;Depósito de Seguridad;Eliminación;1,53;Declaración;2017;PLANTA PUDAHUEL;HIDRONOR CHILE S A;Las Condes;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;4053500;Metropolitana de Santiago;Santiago;La Florida;19;351534;6289621;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Pretratamiento vidrio;Valorización;290,27;Declaración;2017;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;4053500;Metropolitana de Santiago;Santiago;La Florida;19;351534;6289621;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Reciclaje de plásticos;Valorización;11,03;Declaración;2017;RECIPET SA;RECIPET S A;San Bernardo;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;4053500;Metropolitana de Santiago;Santiago;La Florida;19;351534;6289621;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;Relleno sanitario;Eliminación;1380,54;Declaración;2017;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Quilicura;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;4053500;Metropolitana de Santiago;Santiago;La Florida;19;351534;6289621;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;Pretratamiento de Metales ;Valorización;0,01;Declaración;2017;RECYCLA CHILE SA;RECYCLA CHILE S A;Huechuraba;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE YUMBEL;ILUSTRE MUNICIPALIDAD DE YUMBEL;1963656;Bío-Bío;Biobío;Yumbel;18;716707;5891440;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Relleno sanitario;Eliminación;545,1;Declaración;2017;RELLENO SANITARIO LOS ANGELES;DEMARCO S A;Quilicura;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE VALPARAÍSO;ILUSTRE MUNICIPALIDAD DE VALPARAÍSO;5441443;Valparaíso;Valparaíso;Valparaíso;19;256029;6340442;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Reciclaje de papel, cartón y productos de papel;Valorización;6,96;Declaración;2017;SOCIEDAD RECUPERADORA DE PAPELES;SOC RECUPERADORA DE PAPEL S A;San Joaquín;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LA REINA;MUNICIPALIDAD DE LA REINA;4053499;Metropolitana de Santiago;Santiago;La Reina;19;357800;6297500;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos municipales no especificados en otra categoría;Relleno sanitario;Eliminación;831,87;Declaración;2017;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Quilicura;Metropolitana de Santiago
