"tipo_o_rol_declarante";"razon_social";"nombre_establecimiento";"id_establecimiento_vu";"ciiu4";"region";"comuna";"ciiu6";"huso";"coordenada_este";"coordenada_norte";"capitulo_ler";"subcapitulo_ler";"nombre_ler";"tratamiento";"cantidad_toneladas";"declaracion_estimacion";"ano";"id_establecimiento_vu_destinatario";"nombre_de_establecimiento_destinatario";"razon_social_destinatario";"comuna_destinatario";"region_destinatario"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN";"ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN";4085312;"Actividades de la administración pública en general";"Metropolitana de Santiago";"San Joaquín";"Actividades de la administración pública en general";19;"-34,47481";"-62,94384";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Reciclaje de plásticos";32,946;"Declaración";2020;"5468895";"RECIPET SA";"RECIPET S A";"Santiago";"Metropolitana de Santiago"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN";"ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN";4085312;"Actividades de la administración pública en general";"Metropolitana de Santiago";"San Joaquín";"Actividades de la administración pública en general";19;"-34,47481";"-62,94384";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Reciclaje de vidrio";301,273;"Declaración";2020;"1967";"CRISTALERIAS TORO SPA";"CRISTALERIAS TORO SPA";"Cerrillos";"Metropolitana de Santiago"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN";"ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN";4085312;"Actividades de la administración pública en general";"Metropolitana de Santiago";"San Joaquín";"Actividades de la administración pública en general";19;"-34,47481";"-62,94384";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Reciclaje de vidrio";173,011;"Declaración";2020;"2372";"CRISTALERIAS DE CHILE  S A";"CRISTALERIAS DE CHILE S A";"Padre Hurtado";"Metropolitana de Santiago"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN";"ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN";4085312;"Actividades de la administración pública en general";"Metropolitana de Santiago";"San Joaquín";"Actividades de la administración pública en general";19;"-34,47481";"-62,94384";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";57135;"Declaración";2020;"97614";"RELLENO SANITARIO SANTA MARTA";"CONSORCIO SANTA MARTA S A";"Talagante";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE SAN MIGUEL";"ILUSTRE MUNICIPALIDAD DE SAN MIGUEL";253465;"Actividades de la administración pública en general";"Metropolitana de Santiago";"San Miguel";"Actividades de la administración pública en general";19;"-34,46733";"-62,93634";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Aceites y grasas comestibles";"Pretratamiento de aceites y grasas comestibles";42,026;"Declaración";2020;"5466728";"SOCIEDAD GENERAL RENDERING CHILE SA";"SOCIEDAD GENERAL RENDERING CHILE LIMITADA";"Lampa";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE SAN MIGUEL";"ILUSTRE MUNICIPALIDAD DE SAN MIGUEL";253465;"Actividades de la administración pública en general";"Metropolitana de Santiago";"San Miguel";"Actividades de la administración pública en general";19;"-34,46733";"-62,93634";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Reciclaje de papel, cartón y productos de papel";358,708;"Declaración";2020;"5459117";"SOREPA CARLOS VALDOVINOS";"SOC RECUPERADORA DE PAPEL SPA";"San Joaquín";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE SAN MIGUEL";"ILUSTRE MUNICIPALIDAD DE SAN MIGUEL";253465;"Actividades de la administración pública en general";"Metropolitana de Santiago";"San Miguel";"Actividades de la administración pública en general";19;"-34,46733";"-62,93634";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Reciclaje de papel, cartón y productos de papel";15,52;"Declaración";2020;"5467286";"RECICLADOS INDUSTRIALES S A PLANTA RENCA";"RECICLADOS INDUSTRIALES S.A";"Renca";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE SAN MIGUEL";"ILUSTRE MUNICIPALIDAD DE SAN MIGUEL";253465;"Actividades de la administración pública en general";"Metropolitana de Santiago";"San Miguel";"Actividades de la administración pública en general";19;"-34,46733";"-62,93634";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Reciclaje de vidrio";344,735;"Declaración";2020;"1967";"CRISTALERIAS TORO SPA";"CRISTALERIAS TORO SPA";"Cerrillos";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE SAN MIGUEL";"ILUSTRE MUNICIPALIDAD DE SAN MIGUEL";253465;"Actividades de la administración pública en general";"Metropolitana de Santiago";"San Miguel";"Actividades de la administración pública en general";19;"-34,46733";"-62,93634";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";102676;"Declaración";2020;"7803";"RELLENO SANITARIO LOMA LOS COLORADOS";"K D M  S A";"Tiltil";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE SAN MIGUEL";"ILUSTRE MUNICIPALIDAD DE SAN MIGUEL";253465;"Actividades de la administración pública en general";"Metropolitana de Santiago";"San Miguel";"Actividades de la administración pública en general";19;"-34,46733";"-62,93634";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"null";46,26;"Declaración";2020;"5468895";"RECIPET SA";"RECIPET S A";"Santiago";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE VITACURA";"ILUSTRE MUNICIPALIDAD DE VITACURA";4086144;"Actividades de la administración pública en general";"Metropolitana de Santiago";"Vitacura";"Actividades de la administración pública en general";19;"-35,51075";"-63,03353";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";36624,901;"Declaración";2020;"7803";"RELLENO SANITARIO LOMA LOS COLORADOS";"K D M  S A";"Tiltil";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE VITACURA";"ILUSTRE MUNICIPALIDAD DE VITACURA";4086144;"Actividades de la administración pública en general";"Metropolitana de Santiago";"Vitacura";"Actividades de la administración pública en general";19;"-35,51075";"-63,03353";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Valorización";1266,274;"Declaración";2020;"7803";"RELLENO SANITARIO LOMA LOS COLORADOS";"K D M  S A";"Tiltil";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE VITACURA";"ILUSTRE MUNICIPALIDAD DE VITACURA";4086144;"Actividades de la administración pública en general";"Metropolitana de Santiago";"Vitacura";"Actividades de la administración pública en general";19;"-35,51075";"-63,03353";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Valorización";779,323;"Declaración";2020;"7803";"RELLENO SANITARIO LOMA LOS COLORADOS";"K D M  S A";"Tiltil";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE VITACURA";"ILUSTRE MUNICIPALIDAD DE VITACURA";4086144;"Actividades de la administración pública en general";"Metropolitana de Santiago";"Vitacura";"Actividades de la administración pública en general";19;"-35,51075";"-63,03353";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Valorización";380,309;"Declaración";2020;"7803";"RELLENO SANITARIO LOMA LOS COLORADOS";"K D M  S A";"Tiltil";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE VITACURA";"ILUSTRE MUNICIPALIDAD DE VITACURA";4086144;"Actividades de la administración pública en general";"Metropolitana de Santiago";"Vitacura";"Actividades de la administración pública en general";19;"-35,51075";"-63,03353";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Valorización";133,906;"Declaración";2020;"7803";"RELLENO SANITARIO LOMA LOS COLORADOS";"K D M  S A";"Tiltil";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE VITACURA";"ILUSTRE MUNICIPALIDAD DE VITACURA";4086144;"Actividades de la administración pública en general";"Metropolitana de Santiago";"Vitacura";"Actividades de la administración pública en general";19;"-35,51075";"-63,03353";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Otras fracciones no especificadas en otra categoría";"Valorización";53,307;"Declaración";2020;"7803";"RELLENO SANITARIO LOMA LOS COLORADOS";"K D M  S A";"Tiltil";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE PUENTE ALTO";"MUNICIPALIDAD DE PUENTE ALTO";5463019;"Actividades de la administración pública en general";"Metropolitana de Santiago";"Puente Alto";"Actividades de la administración pública en general";19;"-35,53437";"-62,81861";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Residuos de parques y jardines (incluidos los residuos de cementerios)";"Residuos biodegradables";"Pretratamiento de madera que no contiene sustancias peligrosas";1668,47;"Declaración";2020;"5461523";"RECUPAC SUCURSAL PINTANA";"RECUPAC S A";"La Pintana";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE PUENTE ALTO";"MUNICIPALIDAD DE PUENTE ALTO";5463019;"Actividades de la administración pública en general";"Metropolitana de Santiago";"Puente Alto";"Actividades de la administración pública en general";19;"-35,53437";"-62,81861";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Pretratamiento de Metales";1,48;"Declaración";2020;"5467277";"RECICLADOS INDUSTRIALES LA PINTANA";"RECICLADOS INDUSTRIALES S.A";"La Pintana";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE PUENTE ALTO";"MUNICIPALIDAD DE PUENTE ALTO";5463019;"Actividades de la administración pública en general";"Metropolitana de Santiago";"Puente Alto";"Actividades de la administración pública en general";19;"-35,53437";"-62,81861";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Pretratamiento de plásticos";26,41;"Declaración";2020;"5467277";"RECICLADOS INDUSTRIALES LA PINTANA";"RECICLADOS INDUSTRIALES S.A";"La Pintana";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE PUENTE ALTO";"MUNICIPALIDAD DE PUENTE ALTO";5463019;"Actividades de la administración pública en general";"Metropolitana de Santiago";"Puente Alto";"Actividades de la administración pública en general";19;"-35,53437";"-62,81861";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35";"Reciclaje de metales";23,18;"Declaración";2020;"null";"Destinatario Final";"JUAN LUIS TRONCOSO FUENTES";"La Florida";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE PUENTE ALTO";"MUNICIPALIDAD DE PUENTE ALTO";5463019;"Actividades de la administración pública en general";"Metropolitana de Santiago";"Puente Alto";"Actividades de la administración pública en general";19;"-35,53437";"-62,81861";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Reciclaje de metales";6,674;"Declaración";2020;"null";"Destinatario Final";"JUAN LUIS TRONCOSO FUENTES";"La Florida";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE PUENTE ALTO";"MUNICIPALIDAD DE PUENTE ALTO";5463019;"Actividades de la administración pública en general";"Metropolitana de Santiago";"Puente Alto";"Actividades de la administración pública en general";19;"-35,53437";"-62,81861";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Reciclaje de papel, cartón y productos de papel";381,277;"Declaración";2020;"5459117";"SOREPA CARLOS VALDOVINOS";"SOC RECUPERADORA DE PAPEL SPA";"San Joaquín";"Metropolitana de Santiago"
