"tipo_o_rol_establecimiento";"razon_social";"nombre_establecimiento";"id_establecimiento_vu";"ciiu4";"ciiu6";"region";"comuna";"coordenada_este";"coordenada_norte";"capitulo_ler";"subcapitulo_ler";"nombre_ler";"tratamiento";"cantidad_toneladas";"declaracion_estimacion";"ano";"id_establecimiento_vu_destinatario";"nombre_de_establecimiento_destinatario";"razon_social_destinatario";"comuna_trazabilidad";"region_destinatario"
"Generador Municipal";"I MUNICIPALIDAD DE CHIGUAYANTE";"ILUSTRE MUNICIPALIDAD DE CHIGUAYANTE";1866116;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Biobío";"Chiguayante";-73,01328671;"-36.95455405";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Reciclaje de metales";5,921;"Declaración";2021;NA;"SINDICATO DE RECICLADORES INDEPENDIENTES EL ESFUERZO CHIGUAYANTE";"SINDICATO DE RECICLADORES INDEPENDIENTES EL ESFUERZO CHIGUAYANTE";"Chiguayante";"Biobío"
"Generador Municipal";"I MUNICIPALIDAD RIO IBANEZ";"ILUSTRE MUNICIPALIDAD DE RÍO IBÁÑEZ";4085543;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Aysén del Gral. Carlos Ibañez del Campo";"Río Ibáñez";-71,93678922;"-46.29075";"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";"Envases (incluidos los residuos de envases de la recogida selectiva municipal)";"Envases metálicos";"Pretratamiento de Vidrio";5,89;"Declaración";2021;5481136;"ECOPUNTO FECUNDA PATAGONIA";"FECUNDA PATAGONIA SPA";"Coyhaique";"Aysén del Gral. Carlos Ibañez del Campo"
"Generador Municipal";"I MUNICIPALIDAD DE RECOLETA";"ILUSTRE MUNICIPALIDAD DE RECOLETA";431431;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Recoleta";-70,6436402;"-33.40158262";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Reciclaje de metales";5,738;"Declaración";2021;5469771;"NORTE VERDE";"RECUPERADORA DE EXCEDENTES INDUSTRIALES NORTE VERDE SPA";"Quilicura";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE PUENTE ALTO";"MUNICIPALIDAD DE PUENTE ALTO";5463019;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Puente Alto";-70,57950252;"-33.59291851";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35";"Pretratamiento de Aparatos Eléctricos y Electrónicos";5,705;"Declaración";2021;5472708;"GESTION AMBIENTAL PANIWE LIMITADA";"GESTIÓN AMBIENTAL PAÑIWE LIMITADA";"Pudahuel";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE PENAFLOR";"ILUSTRE MUNICIPALIDAD DE PEÑAFLOR";4053450;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Peñaflor";-70,89873276;"-33.60641159";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Reciclaje de plásticos";5,704;"Declaración";2021;5468895;"RECIPET SA";"RECIPET S A";"Santiago";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE CALERA DE TANGO";"ILUSTRE MUNICIPALIDAD DE CALERA DE TANGO";5441689;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Calera de Tango";-70,7615076;"-33.63017524";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Reciclaje de papel, cartón y productos de papel";5,662;"Declaración";2021;NA;"RECICLA MEDIO AMBIENTE Y GESTIONES SPA";"RECICLA MEDIO AMBIENTE Y GESTIONES SPA";"Peñaflor";"Metropolitana de Santiago"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE MACHALI";"ILUSTRE MUNICIPALIDAD DE MACHALÍ";4054479;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Libertador Gral. Bernardo O'Higgins";"Machalí";-70,65651461;"-34.17945624";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Aceites y grasas comestibles";"Pretratamiento de aceites y grasas comestibles";5,64;"Declaración";2021;5466728;"SOCIEDAD GENERAL RENDERING CHILE SA";"SOCIEDAD GENERAL RENDERING CHILE LIMITADA";"Lampa";"Metropolitana de Santiago"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE DOÑIHUE";"ILUSTRE MUNICIPALIDAD DE DOÑIHUE";4054482;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Libertador Gral. Bernardo O'Higgins";"Doñihue";-70,75224079;"-34.17102086";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Valorización";5,5;"Declaración";2021;5453475;"BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO";"CRISTALERIAS TORO SPA";"Maipú";"Metropolitana de Santiago"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE RENCA";"ILUSTRE MUNICIPALIDAD DE RENCA";4053447;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Renca";-70,70291266;"-33.40527419";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Reciclaje de plásticos";5,421;"Declaración";2021;5461524;"RECUPAC SUCURSAL HUECHURABA";"RECUPAC S.A.";"Huechuraba";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE PUCHUNCAVI";"ILUSTRE MUNICIPALIDAD DE PUCHUNCAVÍ";4055168;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Valparaíso";"Puchuncaví";-71,41615266;"-32.7264243";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Reciclaje de vidrio";5,375;"Declaración";2021;5453475;"BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO";"CRISTALERIAS TORO SPA";"Maipú";"Metropolitana de Santiago"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE PALMILLA";"ILUSTRE MUNICIPALIDAD DE PALMILLA";253468;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Libertador Gral. Bernardo O'Higgins";"Palmilla";-71,38013019;"-34.57742364";"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca";"Residuos agroquímicos distintos de los mencionados en el código 02 01 08";"Pretratamiento de plásticos";5,33;"Declaración";2021;5459831;"INDUSTRIA PROCESADORA DE PLASTICOS SPA";"INDUSTRIA PROCESADORA DE PLASTICOS SPA";"La Pintana";"Metropolitana de Santiago"
"Generador Municipal";"MUNICIPALIDAD DE LOS ANDES";"ILUSTRE MUNICIPALIDAD DE LOS ANDES";4053494;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Valparaíso";"Los Andes";-70,60018074;"-32.83256982";"Residuos de procesos químicos orgánicos";"Residuos de la fabricación, formulación, distribución y utilización (FFDU) de productos químicos orgánicos de base";"Residuos no especificados en otra categoría";"Preparación para reutilización";5,28;"Declaración";2021;5474106;"LAMPA BIOILS";"BIOILS SPA";"Lampa";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE TALCA";"ILUSTRE MUNICIPALIDAD DE TALCA";3022588;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Maule";"Talca";-71,66543284;"-35.42591381";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Reciclaje de plásticos";5,267;"Declaración";2021;5464578;"RECICLADORA RECICLEAN SPA";"RECICLADORA RECICLEAN SPA";"Cerrillos";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE PROVIDENCIA";"MUNICIPALIDAD DE PROVIDENCIA";4585273;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Providencia";-70,60931115;"-33.43201876";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Pretratamiento de papel, cartón y productos de papel";5,264;"Declaración";2021;5480423;"CENTRO INCLUSIVO DE RECICLAJE";"ASESORIAS Y SERVICIOS KYKLOS SPA";"Cerrillos";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE VINA DEL MAR";"ILUSTRE MUNICIPALIDAD DE VIÑA DEL MAR";4055170;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Valparaíso";"Viña del Mar";-71,55374101;"-33.02346101";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Pretratamiento de papel, cartón y productos de papel";5,22;"Declaración";2021;5461854;"SOREPA VIÑA DEL MAR";"SOC RECUPERADORA DE PAPEL SPA";"Viña del Mar";"Valparaíso"
"Generador Municipal";"I MUNICIPALIDAD DE VILCUN";"ILUSTRE MUNICIPALIDAD DE VILCÚN";1965236;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Araucanía";"Vilcún";-72,22486572;"-38.67055693";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Pretratamiento de plásticos";5,205;"Declaración";2021;5470713;"COMERCIAL MORCAS LIMITADA";"COMERCIAL MORCAS LIMITADA";"Lautaro";"Araucanía"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE TALAGANTE";"ILUSTRE MUNICIPALIDAD DE TALAGANTE";4053451;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Talagante";-70,9274262;"-33.66519444";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Reciclaje";5,156;"Declaración";2021;NA;"";"";"";""
"Generador Municipal";"I MUNICIPALIDAD DE LO PRADO";"ILUSTRE MUNICIPALIDAD DE LO PRADO";4085308;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Lo Prado";-70,71862552;"-33.44365519";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Preparación para reutilización";5,12;"Declaración";2021;NA;"";"";"";""
"Generador Municipal";"I MUNICIPALIDAD DE PUCHUNCAVI";"ILUSTRE MUNICIPALIDAD DE PUCHUNCAVÍ";4055168;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Valparaíso";"Puchuncaví";-71,41615266;"-32.7264243";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Pretratamiento (I.R.A.R.)";5,041;"Declaración";2021;NA;"DESTINATARIO FINAL";"SOCIEDAD COMERCIAL DE SERVICIOS DE RECICLAJE INTEGRAL LIMITADA";"Quintero";"Valparaíso"
"Generador Municipal";"I MUNICIPALIDAD DE SAN BERNARDO";"ILUSTRE MUNICIPALIDAD DE SAN BERNARDO";323796;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"San Bernardo";-70,70150871;"-33.59526844";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Residuos municipales no especificados en otra categoría";"Recolección";5,04;"Declaración";2021;5466728;"SOCIEDAD GENERAL RENDERING CHILE SA";"SOCIEDAD GENERAL RENDERING CHILE LIMITADA";"Lampa";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE INDEPENDENCIA";"ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA";431261;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Independencia";-70,65445084;"-33.42111682";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Pretratamiento de plásticos";5,02;"Declaración";2021;5467286;"RECICLADOS INDUSTRIALES S A PLANTA RENCA";"RECICLADOS INDUSTRIALES S.A";"Renca";"Metropolitana de Santiago"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE CURARREHUE";"ILUSTRE MUNICIPALIDAD DE CURARREHUE";4085538;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Araucanía";"Curarrehue";-71,58663096;"-39.35856871";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35";"Reciclaje de Aparatos eléctricos y electrónicos";5;"Declaración";2021;5478064;"CONARE VALDIVIA";"CONARE CHILE SPA";"Valdivia";"Los Ríos"
