Año;Rol Declarante;Código VU establecimiento;Nombre establecimiento;Razon Social;CIIU4;CIIU6;Huso;UTMN;UTME;Region;Comuna;Cantidad Toneladas;Estimación/Declaración;Tratamiento;Capitulo LER;Numero Capitulo LER;Subcapitulo LER;Numero Subcapitulo LER;ler;Numero LER;retc_code_trazabilidad;nombre trazabilidad;razon social trazabilidad;comuna trazabilidad;region trazabilidad
2020;Generador Municipal;4055176;ILUSTRE MUNICIPALIDAD DE LA GRANJA;I MUNICIPALIDAD DE LA GRANJA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,87245;-34,48436;Metropolitana de Santiago;La Granja;3,518;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5460689;GREENPLAST S.A.;GREENPLAST SA;Lampa;Metropolitana de Santiago
2020;Generador Municipal;4055176;ILUSTRE MUNICIPALIDAD DE LA GRANJA;I MUNICIPALIDAD DE LA GRANJA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,87245;-34,48436;Metropolitana de Santiago;La Granja;11,254;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5468895;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
2020;Generador Municipal;4055176;ILUSTRE MUNICIPALIDAD DE LA GRANJA;I MUNICIPALIDAD DE LA GRANJA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,87245;-34,48436;Metropolitana de Santiago;La Granja;116,2;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
2020;Generador Municipal;4055176;ILUSTRE MUNICIPALIDAD DE LA GRANJA;I MUNICIPALIDAD DE LA GRANJA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,87245;-34,48436;Metropolitana de Santiago;La Granja;65081;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2020;Generador Municipal;4085306;ILUSTRE MUNICIPALIDAD DE LA PINTANA;I MUNICIPALIDAD DE LA PINTANA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,82660;-34,48716;Metropolitana de Santiago;La Pintana;9145,68;Declaración;Disposición final;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 02 | Residuos de mercados;2;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2020;Generador Municipal;4085306;ILUSTRE MUNICIPALIDAD DE LA PINTANA;I MUNICIPALIDAD DE LA PINTANA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,82660;-34,48716;Metropolitana de Santiago;La Pintana;22497,23;Declaración;Disposición final;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2020;Generador Municipal;4085306;ILUSTRE MUNICIPALIDAD DE LA PINTANA;I MUNICIPALIDAD DE LA PINTANA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,82660;-34,48716;Metropolitana de Santiago;La Pintana;70601,66;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2020;Generador Municipal;4053499;I. MUNICIPALIDAD DE LA REINA;I MUNICIPALIDAD DE LA REINA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,97500;-35,57800;Metropolitana de Santiago;La Reina;29,819;Declaración;Reciclaje;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5467254;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A.;Renca;Metropolitana de Santiago
2020;Generador Municipal;4053499;I. MUNICIPALIDAD DE LA REINA;I MUNICIPALIDAD DE LA REINA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,97500;-35,57800;Metropolitana de Santiago;La Reina;392,537;Declaración;Reciclaje de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5459117;SOREPA CARLOS VALDOVINOS;SOC RECUPERADORA DE PAPEL SPA;San Joaquín;Metropolitana de Santiago
2020;Generador Municipal;4053499;I. MUNICIPALIDAD DE LA REINA;I MUNICIPALIDAD DE LA REINA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,97500;-35,57800;Metropolitana de Santiago;La Reina;72,844;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5468895;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
2020;Generador Municipal;4053499;I. MUNICIPALIDAD DE LA REINA;I MUNICIPALIDAD DE LA REINA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,97500;-35,57800;Metropolitana de Santiago;La Reina;220,852;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;1967;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
2020;Generador Municipal;4053499;I. MUNICIPALIDAD DE LA REINA;I MUNICIPALIDAD DE LA REINA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,97500;-35,57800;Metropolitana de Santiago;La Reina;597,49;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
2020;Generador Municipal;4053499;I. MUNICIPALIDAD DE LA REINA;I MUNICIPALIDAD DE LA REINA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,97500;-35,57800;Metropolitana de Santiago;La Reina;37153,28;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;3921963;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;Metropolitana de Santiago
2020;Generador Municipal;4053499;I. MUNICIPALIDAD DE LA REINA;I MUNICIPALIDAD DE LA REINA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,97500;-35,57800;Metropolitana de Santiago;La Reina;6145,53;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7;3921963;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;Metropolitana de Santiago
2020;Generador Municipal;4053499;I. MUNICIPALIDAD DE LA REINA;I MUNICIPALIDAD DE LA REINA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,97500;-35,57800;Metropolitana de Santiago;La Reina;530,89;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;99;3921963;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;Metropolitana de Santiago
2020;Generador Municipal;253481;ILUSTRE MUNICIPALIDAD DE LO ESPEJO;I MUNICIPALIDAD DE LO ESPEJO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,88280;-34,42701;Metropolitana de Santiago;Lo Espejo;47283,65;Declaración;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2020;Generador Municipal;4085308;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,98207;-34,40252;Metropolitana de Santiago;Lo Prado;388,5;Declaración;Disposición final;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;02 | Residuos de parques y jardines (incluidos los residuos de cementerios);2;20 02 01 | Residuos biodegradables;1;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2020;Generador Municipal;4085308;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,98207;-34,40252;Metropolitana de Santiago;Lo Prado;38579;Declaración;Disposición final;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;null;Destinatario Final;LUIS NELSON SILVA URIBE;Quinta de Tilcoco;Libertador Gral. Bernardo O'Higgins
2020;Generador Municipal;4085308;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,98207;-34,40252;Metropolitana de Santiago;Lo Prado;4396,5;Declaración;Disposición final;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2020;Generador Municipal;4085308;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,98207;-34,40252;Metropolitana de Santiago;Lo Prado;62,609;Declaración;Reciclaje;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5458853;SOREPA PUDAHUEL;SOC RECUPERADORA DE PAPEL SPA;Pudahuel;Metropolitana de Santiago
2020;Generador Municipal;4085308;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,98207;-34,40252;Metropolitana de Santiago;Lo Prado;10,912;Declaración;Reciclaje;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 99 | Otras fracciones no especificadas en otra categoría;99;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2020;Generador Municipal;4085308;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,98207;-34,40252;Metropolitana de Santiago;Lo Prado;3,652;Declaración;Reciclaje de aceites y grasas comestibles;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5466728;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;Metropolitana de Santiago
2020;Generador Municipal;4085308;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,98207;-34,40252;Metropolitana de Santiago;Lo Prado;4,587;Declaración;Reciclaje de metales;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5467286;RECICLADOS INDUSTRIALES S A PLANTA RENCA;RECICLADOS INDUSTRIALES S.A;Renca;Metropolitana de Santiago
2020;Generador Municipal;4085308;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,98207;-34,40252;Metropolitana de Santiago;Lo Prado;32,986;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5468895;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
