"tipo_o_rol_declarante";"razon_social";"nombre_establecimiento";"id_establecimiento_vu";"rubro_retc";"ciiu6";"ciiu4";"region";"provincia";"comuna";"huso";"coordenada_este";"coordenada_norte";"capitulo_ler";"subcapitulo_ler";"nombre_ler";"tratamiento";"valorizacion_eliminacion";"cantidad_toneladas";"declaracion_estimacion";"ano";"id_establecimiento_vu_destinatario";"nombre_establecimiento_destinatario";"razon_social_destinatario";"comuna_destinatario";"region_destinatario"
"Municipio";"I MUNICIPALIDAD DE CURANILAHUE";"ILUSTRE MUNICIPALIDAD DE CURANILAHUE";1965224;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Biobío";"Arauco";"Curanilahue";18;646264;5851039;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Pretratamiento de Papel y Cartón";"Valorización";71,19;"Declaración";2019;5462303;"SOCIEDAD RECUPERADORA DE PAPELES";"SOC RECUPERADORA DE PAPEL SPA | SOCIEDAD RECUPERADORA DE PAPELES";"Antofagasta";"Antofagasta"
"Municipio";"ILUSTRE MUNICIPALIDAD DE LA FLORIDA";"ILUSTRE MUNICIPALIDAD DE LA FLORIDA";4053500;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Santiago";"La Florida";19;351534;6289621;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Reciclaje de plásticos";"Valorización";27,51;"Declaración";2019;5468895;"RECIPET SA";"RECIPET S A | RECIPET SA";"Santiago";"Metropolitana de Santiago"
"Municipio";"I MUNICIPALIDAD DE MAIPU";"ILUSTRE MUNICIPALIDAD DE MAIPÚ";4053444;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Santiago";"Maipú";19;336480;6290708;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Residuos voluminosos (incluidos muebles)";"Relleno sanitario";"Eliminación";63237,11;"Declaración";2019;78709;"RELLENO SANITARIO SANTIAGO PONIENTE";"VEOLIA SU CHILE S.A. | RELLENO SANITARIO SANTIAGO PONIENTE";"Maipú";"Metropolitana de Santiago"
"Municipio";"I MUNICIPALIDAD DE PERQUENCO";"ILUSTRE MUNICIPALIDAD DE PERQUENCO";1965231;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Araucanía";"Cautín";"Perquenco";18;728859;5744156;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Aceites y grasas comestibles";"Pretratamiento de aceites y grasas comestibles";"Valorización";1,32;"Declaración";2019;5459970;"MAIPU- BIOILS SPA";"BIOILS SPA | BIOILS SPA";"Maipú";"Metropolitana de Santiago"
"Municipio";"I MUNICIPALIDAD DE CONCEPCION";"ILUSTRE MUNICIPALIDAD DE CONCEPCIÓN";4587633;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Biobío";"Concepción";"Concepción";18;673767;5922400;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Otras fracciones no especificadas en otra categoría";"Relleno sanitario";"Eliminación";96168;"Declaración";2019;4589480;"CEMARC SA";"CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA | CEMARC SA";"Concepción";"Biobío"
"Municipio";"I MUNICIPALIDAD DE SAN BERNARDO";"ILUSTRE MUNICIPALIDAD DE SAN BERNARDO";323796;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Maipo";"San Bernardo";19;342119;6281421;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";"Eliminación";160004,86;"Declaración";2019;97614;"RELLENO SANITARIO SANTA MARTA";"CONSORCIO SANTA MARTA S A | RELLENO SANITARIO SANTA MARTA";"Talagante";"Metropolitana de Santiago"
"Municipio";"ILUSTRE MUNICIPALIDAD DE QUILLON";"ILUSTRE MUNICIPALIDAD DE QUILLÓN";4189506;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Ñuble";"Diguillín";"Quillón";18;725216;5930529;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";"Eliminación";5332,47;"Declaración";2019;244575;"ECOBIO";"ECOBIO SA | ECOBIO";"Chillán Viejo";"Ñuble"
"Municipio";"I MUNICIPALIDAD DE NINHUE";"MUNICIPALIDAD DE NINHUE";5462366;"";"";"";"Ñuble";"Itata";"Ninhue";18;733167;5968544;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";"Eliminación";774;"Declaración";2019;244575;"ECOBIO";"ECOBIO SA | ECOBIO";"Chillán Viejo";"Ñuble"
"Municipio";"ILUSTRE MUNICIPALIDAD DE CHAITÉN";"ILUSTRE MUNICIPALIDAD DE CHAITÉN";911615;"";"";"";"Los Lagos";"Palena";"Chaitén";18;686363;5245906;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Vertedero";"Eliminación";142;"Declaración";2019;5477569;"VERTEDERO MUNICIPAL";"ILUSTRE MUNICIPALIDAD DE CHAITÉN | VERTEDERO MUNICIPAL";"Chaitén";"Los Lagos"
"Municipio";"I MUNICIPALIDAD DE PUENTE ALTO";"MUNICIPALIDAD DE PUENTE ALTO";5463019;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Cordillera";"Puente Alto";19;353437;6281861;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";"Eliminación";216078;"Declaración";2019;7803;"RELLENO SANITARIO LOMA LOS COLORADOS";"K D M  S A | RELLENO SANITARIO LOMA LOS COLORADOS";"Tiltil";"Metropolitana de Santiago"
"Municipio";"I MUNICIPALIDAD DE MAULLIN";"ILUSTRE MUNICIPALIDAD DE MAULLÍN";912278;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Los Lagos";"Llanquihue";"Maullín";18;616724;5392042;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Vertedero";"Eliminación";1563;"Declaración";2019;59355;"EL EMPALME";"REXIN S.A. | EL EMPALME";"Maullín";"Los Lagos"
"Municipio";"I MUNICIPALIDAD DE CODEGUA";"ILUSTRE MUNICIPALIDAD DE CODEGUA";4054480;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Libertador Gral. Bernardo O'Higgins";"Cachapoal";"Codegua";19;346042;6232254;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Reciclaje de plásticos";"Valorización";3,75;"Declaración";2019;5460689;"GREENPLAST SA";"GREENPLAST SA | GREENPLAST SA";"Lampa";"Metropolitana de Santiago"
"Municipio";"I MUNICIPALIDAD DE LOS ANGELES";"ILUSTRE MUNICIPALIDAD DE LOS ÁNGELES";1963508;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Biobío";"Biobío";"Los Angeles";18;734262;5849572;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Pretratamiento de plásticos";"Valorización";17,97;"Declaración";2019;5469824;"RECUPERADORA MYF LTDA";"SOCIEDAD COMERCIAL RECUPERADORA DE MATERIALES
            RECICLABLES MARIA Y FAMI | RECUPERADORA MYF LTDA";"Los Angeles";"Biobío"
"Municipio";"I MUNICIPALIDAD DE LAJA";"ILUSTRE MUNICIPALIDAD DE LAJA";325228;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Biobío";"Biobío";"Laja";18;702202;5872579;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";"Eliminación";6563,15;"Declaración";2019;5453436;"RELLENO SANITARIO LOS ANGELES";"DEMARCO S A | RELLENO SANITARIO LOS ANGELES";"Los Angeles";"Biobío"
"Municipio";"ILUSTRE MUNICIPALIDAD DE EL TABO";"ILUSTRE MUNICIPALIDAD DE EL TABO";4055184;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Valparaíso";"San Antonio";"El Tabo";19;256655;6291112;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Residuos voluminosos (incluidos muebles)";"Depósito de Seguridad";"Eliminación";3181;"Declaración";2019;5452485;"Veolia Respel Chile SpA";"VEOLIA RESPEL CHILE SPA | STERICYCLE INDUSTRIAL_RILTEC";"Valparaíso";"Valparaíso"
"Municipio";"ILUSTRE MUNICIPALIDAD DE GALVARINO";"ILUSTRE MUNICIPALIDAD DE GALVARINO";1965230;"Otras actividades";"Actividades de hospitales y clínicas públicas";"Actividades de hospitales públicos y privados";"Araucanía";"Cautín";"Galvarino";18;693649;5746490;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Vertedero";"Eliminación";160,69;"Declaración";2019;5461913;"VERTEDERO LICURA (MULCHEN";"EMPRESA DE SERVICIOS MECANIZADOS ASEOS Y ROCES LTDA | VERTEDERO LICURA (MULCHEN";"Mulchén";"Biobío"
"Municipio";"I MUNICIPALIDAD DE PUTAENDO";"ILUSTRE MUNICIPALIDAD DE PUTAENDO";4054473;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Valparaíso";"San Felipe de Aconcagua";"Putaendo";19;338984;6388834;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Reciclaje de vidrio";"Valorización";0;"Declaración";2019;5453475;"BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO";"CRISTALERIAS TORO SPA | BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO";"Maipú";"Metropolitana de Santiago"
"Municipio";"I MUNICIPALIDAD DE SANTIAGO";"ILUSTRE MUNICIPALIDAD DE SANTIAGO";5441724;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Santiago";"Santiago";19;346580;6298956;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Reciclaje de plásticos";"Valorización";5,18;"Declaración";2019;5460788;"ULTRAPAC SUDAMERICA SA";"ULTRA PAC SUDAMERICA S A | ULTRAPAC SUDAMERICA SA";"Pudahuel";"Metropolitana de Santiago"
"Municipio";"I MUNICIPALIDAD DE PEUMO";"ILUSTRE MUNICIPALIDAD DE PEUMO";3022582;"Otras actividades";"Actividades de otras asociaciones n.c.p.";"Actividades de otras asociaciones n.c.p.";"Libertador Gral. Bernardo O'Higgins";"Cachapoal";"Peumo";19;300625;6191815;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";"Eliminación";5142,59;"Declaración";2019;5457604;"RELLENO SANITARIO COLIHUES LA YESCA";"I MUNICIPALIDAD DE RANCAGUA | RELLENO SANITARIO COLIHUES LA YESCA";"Requínoa";"Libertador Gral. Bernardo O'Higgins"
"Municipio";"I MUNICIPALIDAD DE SAN BERNARDO";"ILUSTRE MUNICIPALIDAD DE SAN BERNARDO";323796;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Maipo";"San Bernardo";19;342119;6281421;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Reciclaje de vidrio";"Valorización";31,6;"Declaración";2019;2372;"CRISTALERIAS DE CHILE  S A";"CRISTALERIAS DE CHILE S A | CRISTALERIAS DE CHILE  S A";"Padre Hurtado";"Metropolitana de Santiago"
"Municipio";"I MUNICIPALIDAD DE PROVIDENCIA";"MUNICIPALIDAD DE PROVIDENCIA";4585273;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Santiago";"Providencia";19;350394;6299660;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Pretratamiento de Papel y Cartón";"Valorización";15;"Declaración";2019;5461524;"RECUPAC SUCURSAL HUECHURABA";"RECUPAC S A | RECUPAC SUCURSAL HUECHURABA";"Huechuraba";"Metropolitana de Santiago"
"Municipio";"I MUNICIPALIDAD DE MAFIL";"ILUSTRE MUNICIPALIDAD DE MÁFIL";1986196;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Los Ríos";"Valdivia";"Máfil";18;675233;5607440;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Vertedero";"Eliminación";1988;"Declaración";2019;4587637;"VERTEDERO DE MORROMPULLI Y EDIFICIO CONSISTORIAL";"I MUNICIPALIDAD VALDIVIA | VERTEDERO DE MORROMPULLI Y EDIFICIO CONSISTORIAL";"Valdivia";"Los Ríos"
"Municipio";"I MUNICIPALIDAD DE PUTAENDO";"ILUSTRE MUNICIPALIDAD DE PUTAENDO";4054473;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Valparaíso";"San Felipe de Aconcagua";"Putaendo";19;338984;6388834;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Reciclaje de vidrio";"Valorización";0,98;"Declaración";2019;5453475;"BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO";"CRISTALERIAS TORO SPA | BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO";"Maipú";"Metropolitana de Santiago"
